"siteID","date","dayMax","dayMin","dayMean","GDD","dayOfYear","year","AGDD"
"BART","2015-03-14",35.798,27.05864,31.42832,0,73,"2015",0
"HARV","2015-03-14",35.52278,26.57084,31.04681,0,73,"2015",0
"UNDE","2015-03-14",48.65432,33.21518,40.93475,0,73,"2015",0
"BART","2015-03-15",34.08062,23.45558,28.7681,0,74,"2015",0
"HARV","2015-03-15",38.05376,27.94568,32.99972,0,74,"2015",0
"UNDE","2015-03-15",55.4135,25.15946,40.28648,0,74,"2015",0
"BART","2015-03-16",41.10026,18.48362,29.79194,0,75,"2015",0
"HARV","2015-03-16",43.92194,20.90786,32.4149,0,75,"2015",0
"UNDE","2015-03-16",53.68442,34.56338,44.1239,0,75,"2015",0
"BART","2015-03-17",42.44396,23.34686,32.89541,0,76,"2015",0
"HARV","2015-03-17",45.71492,26.42774,36.07133,0,76,"2015",0
"UNDE","2015-03-17",36.36842,22.17542,29.27192,0,76,"2015",0
"BART","2015-03-18",25.1078,11.17148,18.13964,0,77,"2015",0
"HARV","2015-03-18",27.85352,16.05416,21.95384,0,77,"2015",0
"UNDE","2015-03-18",38.3324,24.06398,31.19819,0,77,"2015",0
"BART","2015-03-19",26.16872,9.19598,17.68235,0,78,"2015",0
"HARV","2015-03-19",30.04646,8.26574,19.1561,0,78,"2015",0
"UNDE","2015-03-19",42.09854,21.3692,31.73387,0,78,"2015",0
"BART","2015-03-20",35.65832,9.46634,22.56233,0,79,"2015",0
"HARV","2015-03-20",28.26158,12.20036,20.23097,0,79,"2015",0
"UNDE","2015-03-20",47.29226,31.95518,39.62372,0,79,"2015",0
"BART","2015-03-21",42.4121,18.79646,30.60428,0,80,"2015",0
"HARV","2015-03-21",39.04196,21.89102,30.46649,0,80,"2015",0
"UNDE","2015-03-21",39.28604,17.8403,28.56317,0,80,"2015",0
"BART","2015-03-22",34.24262,8.95316,21.59789,0,81,"2015",0
"HARV","2015-03-22",36.64814,16.8062,26.72717,0,81,"2015",0
"BART","2015-03-23",24.53504,4.59284,14.56394,0,82,"2015",0
"HARV","2015-03-23",28.93982,9.60278,19.2713,0,82,"2015",0
"UNDE","2015-03-23",37.26212,21.64604,29.45408,0,82,"2015",0
"BART","2015-03-24",44.29454,8.21282,26.25368,0,83,"2015",0
"HARV","2015-03-24",40.02062,10.39046,25.20554,0,83,"2015",0
"UNDE","2015-03-24",43.8926,18.13622,31.01441,0,83,"2015",0
"BART","2015-03-25",49.14176,19.15844,34.1501,0,84,"2015",0
"HARV","2015-03-25",48.47054,16.94444,32.70749,0,84,"2015",0
"UNDE","2015-03-25",41.23184,25.09862,33.16523,0,84,"2015",0
"BART","2015-03-26",51.9152,31.59392,41.75456,0,85,"2015",0
"HARV","2015-03-26",43.043,30.92702,36.98501,0,85,"2015",0
"UNDE","2015-03-26",33.4391,15.13562,24.28736,0,85,"2015",0
"BART","2015-03-27",45.2597,32.2007,38.7302,0,86,"2015",0
"HARV","2015-03-27",41.09036,32.08676,36.58856,0,86,"2015",0
"UNDE","2015-03-27",27.83228,6.61874,17.22551,0,86,"2015",0
"BART","2015-03-28",39.52904,27.82706,33.67805,0,87,"2015",0
"HARV","2015-03-28",37.8257,26.35502,32.09036,0,87,"2015",0
"UNDE","2015-03-28",38.44436,0.718340000000001,19.58135,0,87,"2015",0
"BART","2015-03-29",41.33012,18.98366,30.15689,0,88,"2015",0
"HARV","2015-03-29",38.5979,10.31846,24.45818,0,88,"2015",0
"UNDE","2015-03-29",36.3713,26.99564,31.68347,0,88,"2015",0
"BART","2015-03-30",37.37552,23.98442,30.67997,0,89,"2015",0
"HARV","2015-03-30",39.0929,23.10188,31.09739,0,89,"2015",0
"UNDE","2015-03-30",47.19524,28.15268,37.67396,0,89,"2015",0
"BART","2015-03-31",42.11906,28.5134,35.31623,0,90,"2015",0
"HARV","2015-03-31",44.3111,25.9394,35.12525,0,90,"2015",0
"UNDE","2015-03-31",44.5856,24.62234,34.60397,0,90,"2015",0
"BART","2015-04-01",38.7338,22.19558,30.46469,0,91,"2015",0
"HARV","2015-04-01",42.65132,22.05896,32.35514,0,91,"2015",0
"UNDE","2015-04-01",54.6098,25.53386,40.07183,0,91,"2015",0
"BART","2015-04-02",52.20932,18.97106,35.59019,0,92,"2015",0
"HARV","2015-04-02",56.20442,22.6751,39.43976,0,92,"2015",0
"UNDE","2015-04-02",58.96634,39.3665,49.16642,0,92,"2015",0
"BART","2015-04-03",66.20648,32.38484,49.29566,0,93,"2015",0
"HARV","2015-04-03",58.49996,35.14802,46.82399,0,93,"2015",0
"UNDE","2015-04-03",55.47344,22.16192,38.81768,0,93,"2015",0
"BART","2015-04-04",53.03282,27.99374,40.51328,0,94,"2015",0
"HARV","2015-04-04",52.68488,32.32922,42.50705,0,94,"2015",0
"UNDE","2015-04-04",41.41472,20.56496,30.98984,0,94,"2015",0
"BART","2015-04-05",41.65376,19.98068,30.81722,0,95,"2015",0
"HARV","2015-04-05",39.47144,25.5578,32.51462,0,95,"2015",0
"UNDE","2015-04-05",43.49372,18.76064,31.12718,0,95,"2015",0
"BART","2015-04-06",37.6655,19.81472,28.74011,0,96,"2015",0
"HARV","2015-04-06",53.27132,27.77792,40.52462,0,96,"2015",0
"UNDE","2015-04-06",38.33402,25.6217,31.97786,0,96,"2015",0
"BART","2015-04-07",47.64794,30.33806,38.993,0,97,"2015",0
"HARV","2015-04-07",49.09154,32.62352,40.85753,0,97,"2015",0
"UNDE","2015-04-07",43.31912,28.63598,35.97755,0,97,"2015",0
"BART","2015-04-08",41.81252,19.7168,30.76466,0,98,"2015",0
"HARV","2015-04-08",38.26958,28.4765,33.37304,0,98,"2015",0
"UNDE","2015-04-08",48.62786,29.44292,39.03539,0,98,"2015",0
"BART","2015-04-09",36.32774,25.54304,30.93539,0,99,"2015",0
"HARV","2015-04-09",32.63702,27.40568,30.02135,0,99,"2015",0
"UNDE","2015-04-09",43.98746,30.71336,37.35041,0,99,"2015",0
"BART","2015-04-10",41.774,29.39036,35.58218,0,100,"2015",0
"HARV","2015-04-10",48.13034,30.90902,39.51968,0,100,"2015",0
"UNDE","2015-04-10",46.34762,28.68062,37.51412,0,100,"2015",0
"BART","2015-04-11",53.01464,32.79758,42.90611,0,101,"2015",0
"HARV","2015-04-11",49.74152,32.60894,41.17523,0,101,"2015",0
"UNDE","2015-04-11",63.2012,24.29942,43.75031,0,101,"2015",0
"BART","2015-04-12",64.39406,31.34138,47.86772,0,102,"2015",0
"HARV","2015-04-12",63.86756,28.2209,46.04423,0,102,"2015",0
"UNDE","2015-04-12",75.03944,37.45616,56.2478,6,102,"2015",6
"BART","2015-04-13",71.01536,30.09794,50.55665,1,103,"2015",1
"HARV","2015-04-13",69.69578,32.62982,51.1628,1,103,"2015",1
"UNDE","2015-04-13",66.94808,41.75528,54.35168,4,103,"2015",10
"BART","2015-04-14",64.85828,35.46176,50.16002,0,104,"2015",1
"HARV","2015-04-14",65.49098,44.05658,54.77378,5,104,"2015",6
"UNDE","2015-04-14",68.39492,26.29886,47.34689,0,104,"2015",10
"BART","2015-04-15",56.71778,29.3828,43.05029,0,105,"2015",1
"HARV","2015-04-15",68.26442,33.34712,50.80577,1,105,"2015",7
"UNDE","2015-04-15",71.44142,32.08532,51.76337,2,105,"2015",12
"BART","2015-04-16",65.81246,29.88824,47.85035,0,106,"2015",1
"HARV","2015-04-16",67.69364,28.72544,48.20954,0,106,"2015",7
"UNDE","2015-04-16",75.74306,35.7053,55.72418,6,106,"2015",18
"BART","2015-04-17",63.42296,33.7397,48.58133,0,107,"2015",1
"HARV","2015-04-17",58.57736,43.8107,51.19403,1,107,"2015",8
"UNDE","2015-04-17",78.01988,38.76152,58.3907,8,107,"2015",26
"BART","2015-04-18",61.60712,32.76086,47.18399,0,108,"2015",1
"HARV","2015-04-18",73.57514,38.41052,55.99283,6,108,"2015",14
"UNDE","2015-04-18",68.12168,34.43612,51.2789,1,108,"2015",27
"BART","2015-04-19",59.38772,35.21138,47.29955,0,109,"2015",1
"HARV","2015-04-19",64.58954,31.16912,47.87933,0,109,"2015",14
"UNDE","2015-04-19",61.23884,36.58604,48.91244,0,109,"2015",27
"BART","2015-04-20",53.12336,30.46478,41.79407,0,110,"2015",1
"HARV","2015-04-20",54.74318,36.76352,45.75335,0,110,"2015",14
"UNDE","2015-04-20",56.3621,31.58348,43.97279,0,110,"2015",27
"BART","2015-04-21",60.70478,35.85578,48.28028,0,111,"2015",1
"HARV","2015-04-21",60.8216,43.77542,52.29851,2,111,"2015",16
"UNDE","2015-04-21",40.7282,27.10562,33.91691,0,111,"2015",27
"BART","2015-04-22",59.62856,29.69978,44.66417,0,112,"2015",1
"HARV","2015-04-22",68.621,31.1531,49.88705,0,112,"2015",16
"UNDE","2015-04-22",29.52212,22.36046,25.94129,0,112,"2015",27
"BART","2015-04-23",46.01696,34.44584,40.2314,0,113,"2015",1
"HARV","2015-04-23",50.5652,31.90604,41.23562,0,113,"2015",16
"UNDE","2015-04-23",46.20128,22.01342,34.10735,0,113,"2015",27
"ORNL","2015-04-23",68.49248,59.05706,63.77477,14,113,"2015",14
"BART","2015-04-24",40.5644,32.68256,36.62348,0,114,"2015",1
"HARV","2015-04-24",44.1779,29.70266,36.94028,0,114,"2015",16
"UNDE","2015-04-24",50.81702,22.12862,36.47282,0,114,"2015",27
"ORNL","2015-04-24",67.13582,41.51768,54.32675,4,114,"2015",18
"BART","2015-04-26",60.09278,41.53676,50.81477,1,116,"2015",2
"HARV","2015-04-26",59.13716,40.55216,49.84466,0,116,"2015",16
"UNDE","2015-04-26",59.79218,27.98204,43.88711,0,116,"2015",27
"ORNL","2015-04-26",65.4746,53.62934,59.55197,10,116,"2015",28
"BART","2015-04-27",51.9863,39.56306,45.77468,0,117,"2015",2
"HARV","2015-04-27",60.80576,39.74378,50.27477,0,117,"2015",16
"UNDE","2015-04-27",65.55632,28.87214,47.21423,0,117,"2015",27
"ORNL","2015-04-27",67.39862,42.97316,55.18589,5,117,"2015",33
"BART","2015-04-28",59.02196,39.95024,49.4861,0,118,"2015",2
"HARV","2015-04-28",65.41754,37.32098,51.36926,1,118,"2015",17
"UNDE","2015-04-28",72.94262,29.20118,51.0719,1,118,"2015",28
"ORNL","2015-04-28",68.32436,44.93606,56.63021,7,118,"2015",40
"BART","2015-04-29",58.13024,43.93886,51.03455,1,119,"2015",3
"HARV","2015-04-29",67.58258,37.09526,52.33892,2,119,"2015",19
"UNDE","2015-04-29",61.68938,36.74876,49.21907,0,119,"2015",28
"ORNL","2015-04-29",72.01364,48.70058,60.35711,10,119,"2015",50
"BART","2015-04-30",60.12212,37.27256,48.69734,0,120,"2015",3
"HARV","2015-04-30",60.42272,38.11928,49.271,0,120,"2015",19
"UNDE","2015-04-30",63.89852,28.73786,46.31819,0,120,"2015",28
"ORNL","2015-04-30",67.7876,46.74416,57.26588,7,120,"2015",57
"BART","2015-05-01",61.2131,42.45746,51.83528,2,121,"2015",5
"HARV","2015-05-01",58.47998,37.07942,47.7797,0,121,"2015",19
"UNDE","2015-05-01",70.13786,33.49418,51.81602,2,121,"2015",30
"ORNL","2015-05-01",65.58764,38.83802,52.21283,2,121,"2015",59
"BART","2015-05-02",74.04962,34.4282,54.23891,4,122,"2015",9
"HARV","2015-05-02",74.61554,32.86058,53.73806,4,122,"2015",23
"UNDE","2015-05-02",79.8278,41.08892,60.45836,10,122,"2015",40
"ORNL","2015-05-02",74.8031,43.7207,59.2619,9,122,"2015",68
"BART","2015-05-03",76.49132,36.26906,56.38019,6,123,"2015",15
"HARV","2015-05-03",81.3776,38.34446,59.86103,10,123,"2015",33
"UNDE","2015-05-03",84.29702,51.5642,67.93061,18,123,"2015",58
"ORNL","2015-05-03",79.6055,48.68204,64.14377,14,123,"2015",82
"BART","2015-05-04",84.84998,40.15742,62.5037,13,124,"2015",28
"HARV","2015-05-04",87.20564,43.18754,65.19659,15,124,"2015",48
"UNDE","2015-05-04",71.40056,42.87524,57.1379,7,124,"2015",65
"ORNL","2015-05-04",82.50386,53.86532,68.18459,18,124,"2015",100
"BART","2015-05-05",78.48914,56.13872,67.31393,17,125,"2015",45
"HARV","2015-05-05",82.54904,53.31218,67.93061,18,125,"2015",66
"UNDE","2015-05-05",77.42084,34.29212,55.85648,6,125,"2015",71
"ORNL","2015-05-05",83.39666,56.32484,69.86075,20,125,"2015",120
"BART","2015-05-06",76.91396,38.24726,57.58061,8,126,"2015",53
"HARV","2015-05-06",79.78712,46.88132,63.33422,13,126,"2015",79
"UNDE","2015-05-06",72.52412,41.56862,57.04637,7,126,"2015",78
"ORNL","2015-05-06",83.97338,61.10492,72.53915,23,126,"2015",143
"BART","2015-05-07",83.90102,41.78624,62.84363,13,127,"2015",66
"HARV","2015-05-07",85.54964,40.47242,63.01103,13,127,"2015",92
"UNDE","2015-05-07",86.64512,55.20668,70.9259,21,127,"2015",99
"ORNL","2015-05-07",85.36784,60.13724,72.75254,23,127,"2015",166
"BART","2015-05-08",77.5292,44.61818,61.07369,11,128,"2015",77
"HARV","2015-05-08",86.11826,48.57836,67.34831,17,128,"2015",109
"UNDE","2015-05-08",75.27488,50.7002,62.98754,13,128,"2015",112
"ORNL","2015-05-08",86.31842,61.01546,73.66694,24,128,"2015",190
"BART","2015-05-09",76.06544,36.49478,56.28011,6,129,"2015",83
"HARV","2015-05-09",78.5444,39.64334,59.09387,9,129,"2015",118
"UNDE","2015-05-09",61.58372,40.09478,50.83925,1,129,"2015",113
"ORNL","2015-05-09",86.02448,63.03002,74.52725,25,129,"2015",215
"BART","2015-05-10",85.31006,51.80972,68.55989,19,130,"2015",102
"HARV","2015-05-10",88.42478,60.06722,74.246,24,130,"2015",142
"UNDE","2015-05-10",64.24142,32.74088,48.49115,0,130,"2015",113
"ORNL","2015-05-10",84.77024,65.11676,74.9435,25,130,"2015",240
"BART","2015-05-11",75.02684,51.45998,63.24341,13,131,"2015",115
"HARV","2015-05-11",89.53304,60.1511,74.84207,25,131,"2015",167
"UNDE","2015-05-11",61.17872,44.04884,52.61378,3,131,"2015",116
"ORNL","2015-05-11",85.7516,66.19982,75.97571,26,131,"2015",266
"BART","2015-05-12",76.4555,49.04942,62.75246,13,132,"2015",128
"HARV","2015-05-12",83.65532,52.9781,68.31671,18,132,"2015",185
"UNDE","2015-05-12",57.51194,32.243,44.87747,0,132,"2015",116
"ORNL","2015-05-12",81.63068,66.62408,74.12738,24,132,"2015",290
"BART","2015-05-13",69.48842,44.93048,57.20945,7,133,"2015",135
"HARV","2015-05-13",66.61688,49.41104,58.01396,8,133,"2015",193
"UNDE","2015-05-13",61.8584,28.9868,45.4226,0,133,"2015",116
"ORNL","2015-05-13",78.2006,54.19742,66.19901,16,133,"2015",306
"BART","2015-05-14",68.22788,36.06782,52.14785,2,134,"2015",137
"HARV","2015-05-14",71.12912,37.0004,54.06476,4,134,"2015",197
"UNDE","2015-05-14",62.20058,39.30908,50.75483,1,134,"2015",117
"ORNL","2015-05-14",81.56336,56.8931,69.22823,19,134,"2015",325
"BART","2015-05-15",71.39678,34.62404,53.01041,3,135,"2015",140
"HARV","2015-05-15",70.29608,40.11026,55.20317,5,135,"2015",202
"UNDE","2015-05-15",58.48772,43.9259,51.20681,1,135,"2015",118
"ORNL","2015-05-15",83.22782,65.2487,74.23826,24,135,"2015",349
"BART","2015-05-16",66.14438,46.52348,56.33393,6,136,"2015",146
"HARV","2015-05-16",71.07602,51.45008,61.26305,11,136,"2015",213
"UNDE","2015-05-16",79.78064,44.9348,62.35772,12,136,"2015",130
"ORNL","2015-05-16",73.499,64.8374,69.1682,19,136,"2015",368
"BART","2015-05-17",81.49622,50.7668,66.13151,16,137,"2015",162
"HARV","2015-05-17",83.5736,57.31412,70.44386,20,137,"2015",233
"UNDE","2015-05-17",73.39172,57.23834,65.31503,15,137,"2015",145
"ORNL","2015-05-17",77.92718,66.45506,72.19112,22,137,"2015",390
"BART","2015-05-18",74.93972,51.03428,62.987,13,138,"2015",175
"HARV","2015-05-18",76.23644,47.59556,61.916,12,138,"2015",245
"UNDE","2015-05-18",68.97812,41.3951,55.18661,5,138,"2015",150
"ORNL","2015-05-18",79.19222,66.4196,72.80591,23,138,"2015",413
"BART","2015-05-19",77.93996,48.4664,63.20318,13,139,"2015",188
"HARV","2015-05-19",69.86228,51.65978,60.76103,11,139,"2015",256
"UNDE","2015-05-19",49.32284,27.6251,38.47397,0,139,"2015",150
"ORNL","2015-05-19",82.7888,64.33862,73.56371,24,139,"2015",437
"BART","2015-05-20",71.6063,46.62266,59.11448,9,140,"2015",197
"HARV","2015-05-20",65.68988,47.08796,56.38892,6,140,"2015",262
"UNDE","2015-05-20",63.52826,28.64444,46.08635,0,140,"2015",150
"ORNL","2015-05-20",84.18812,56.98796,70.58804,21,140,"2015",458
"BART","2015-05-21",68.4095,37.5584,52.98395,3,141,"2015",200
"HARV","2015-05-21",62.2346,38.25752,50.24606,0,141,"2015",262
"UNDE","2015-05-21",66.5447,39.44282,52.99376,3,141,"2015",153
"ORNL","2015-05-21",79.97828,54.56282,67.27055,17,141,"2015",475
"BART","2015-05-22",65.15492,46.20326,55.67909,6,142,"2015",206
"HARV","2015-05-22",70.92086,47.1191,59.01998,9,142,"2015",271
"UNDE","2015-05-22",67.34984,32.60444,49.97714,0,142,"2015",153
"ORNL","2015-05-22",72.1292,45.21686,58.67303,9,142,"2015",484
"BART","2015-05-23",58.72316,34.45646,46.58981,0,143,"2015",206
"HARV","2015-05-23",61.18826,34.92806,48.05816,0,143,"2015",271
"UNDE","2015-05-23",77.30366,42.35864,59.83115,10,143,"2015",163
"ORNL","2015-05-23",79.79126,51.82322,65.80724,16,143,"2015",500
"BART","2015-05-24",78.4607,34.3742,56.41745,6,144,"2015",212
"HARV","2015-05-24",79.61036,42.59066,61.10051,11,144,"2015",282
"UNDE","2015-05-24",75.0506,52.0637,63.55715,14,144,"2015",177
"ORNL","2015-05-24",81.72932,57.4286,69.57896,20,144,"2015",520
"BART","2015-05-25",78.332,50.46116,64.39658,14,145,"2015",226
"HARV","2015-05-25",77.29556,53.72996,65.51276,16,145,"2015",298
"UNDE","2015-05-25",65.31926,54.88034,60.0998,10,145,"2015",187
"ORNL","2015-05-25",82.13594,63.73346,72.9347,23,145,"2015",543
"BART","2015-05-26",87.37844,57.79994,72.58919,23,146,"2015",249
"HARV","2015-05-26",80.52116,60.31976,70.42046,20,146,"2015",318
"UNDE","2015-05-26",67.0442,55.67576,61.35998,11,146,"2015",198
"ORNL","2015-05-26",80.30696,64.50944,72.4082,22,146,"2015",565
"BART","2015-05-27",87.72026,61.20626,74.46326,24,147,"2015",273
"HARV","2015-05-27",85.1936,60.42758,72.81059,23,147,"2015",341
"UNDE","2015-05-27",77.29574,49.2683,63.28202,13,147,"2015",211
"ORNL","2015-05-27",80.12336,64.02074,72.07205,22,147,"2015",587
"BART","2015-05-28",81.18176,60.25856,70.72016,21,148,"2015",294
"HARV","2015-05-28",79.75094,62.67344,71.21219,21,148,"2015",362
"UNDE","2015-05-28",81.90284,48.73406,65.31845,15,148,"2015",226
"ORNL","2015-05-28",78.08828,66.07994,72.08411,22,148,"2015",609
"BART","2015-05-29",80.05388,54.71528,67.38458,17,149,"2015",311
"HARV","2015-05-29",77.60948,52.8557,65.23259,15,149,"2015",377
"UNDE","2015-05-29",76.47656,58.89524,67.6859,18,149,"2015",244
"ORNL","2015-05-29",83.77394,64.53734,74.15564,24,149,"2015",633
"BART","2015-05-30",86.28098,53.89592,70.08845,20,150,"2015",331
"HARV","2015-05-30",79.27322,56.01182,67.64252,18,150,"2015",395
"UNDE","2015-05-30",59.43146,41.90432,50.66789,1,150,"2015",245
"ORNL","2015-05-30",85.3871,66.48314,75.93512,26,150,"2015",659
"BART","2015-05-31",80.9771,46.7312,63.85415,14,151,"2015",345
"HARV","2015-05-31",73.55192,49.59518,61.57355,12,151,"2015",407
"UNDE","2015-05-31",61.71188,31.34228,46.52708,0,151,"2015",245
"ORNL","2015-05-31",78.14426,62.60504,70.37465,20,151,"2015",679
"BART","2015-06-01",49.14842,42.51542,45.83192,0,152,"2015",345
"HARV","2015-06-01",51.1718,42.97496,47.07338,0,152,"2015",407
"UNDE","2015-06-01",66.47108,34.72574,50.59841,1,152,"2015",246
"ORNL","2015-06-01",79.08512,59.1116,69.09836,19,152,"2015",698
"BART","2015-06-02",52.37168,41.78066,47.07617,0,153,"2015",345
"HARV","2015-06-02",48.00902,41.84834,44.92868,0,153,"2015",407
"UNDE","2015-06-02",71.36168,41.49896,56.43032,6,153,"2015",252
"ORNL","2015-06-02",77.24048,58.99604,68.11826,18,153,"2015",716
"BART","2015-06-03",66.91892,41.84816,54.38354,4,154,"2015",349
"HARV","2015-06-03",67.46162,42.0422,54.75191,5,154,"2015",412
"UNDE","2015-06-03",74.44832,52.39274,63.42053,13,154,"2015",265
"ORNL","2015-06-03",79.62962,59.31644,69.47303,19,154,"2015",735
"BART","2015-06-04",70.15136,48.51554,59.33345,9,155,"2015",358
"HARV","2015-06-04",64.06304,47.83964,55.95134,6,155,"2015",418
"UNDE","2015-06-04",69.91754,57.27848,63.59801,14,155,"2015",279
"ORNL","2015-06-04",81.8897,58.75772,70.32371,20,155,"2015",755
"BART","2015-06-05",72.56876,43.97288,58.27082,8,156,"2015",366
"HARV","2015-06-05",72.9869,46.05224,59.51957,10,156,"2015",428
"UNDE","2015-06-05",66.15518,48.65216,57.40367,7,156,"2015",286
"ORNL","2015-06-05",83.0759,62.6261,72.851,23,156,"2015",778
"BART","2015-06-06",66.84062,54.29156,60.56609,11,157,"2015",377
"HARV","2015-06-06",69.521,55.5458,62.5334,13,157,"2015",441
"UNDE","2015-06-06",70.25324,39.1379,54.69557,5,157,"2015",291
"ORNL","2015-06-06",86.18612,63.08024,74.63318,25,157,"2015",803
"BART","2015-06-07",70.65248,35.92058,53.28653,3,158,"2015",380
"HARV","2015-06-07",71.35718,41.83916,56.59817,7,158,"2015",448
"UNDE","2015-06-07",67.58834,55.6043,61.59632,12,158,"2015",303
"ORNL","2015-06-07",87.62216,64.63994,76.13105,26,158,"2015",829
"BART","2015-06-08",66.72002,47.1659,56.94296,7,159,"2015",387
"HARV","2015-06-08",71.51234,52.49984,62.00609,12,159,"2015",460
"UNDE","2015-06-08",69.9773,55.16204,62.56967,13,159,"2015",316
"ORNL","2015-06-08",84.60032,68.1683,76.38431,26,159,"2015",855
"BART","2015-06-09",70.23416,56.2397,63.23693,13,160,"2015",400
"HARV","2015-06-09",73.96862,58.8515,66.41006,16,160,"2015",476
"UNDE","2015-06-09",77.73476,49.83746,63.78611,14,160,"2015",330
"ORNL","2015-06-09",83.45174,65.09534,74.27354,24,160,"2015",879
"BART","2015-06-10",78.00332,54.4064,66.20486,16,161,"2015",416
"HARV","2015-06-10",75.97598,53.53574,64.75586,15,161,"2015",491
"UNDE","2015-06-10",76.13888,56.39216,66.26552,16,161,"2015",346
"ORNL","2015-06-10",84.89696,63.30902,74.10299,24,161,"2015",903
"BART","2015-06-11",82.35986,56.777,69.56843,20,162,"2015",436
"HARV","2015-06-11",81.18464,61.9736,71.57912,22,162,"2015",513
"UNDE","2015-06-11",66.52868,46.39424,56.46146,6,162,"2015",352
"ORNL","2015-06-11",87.19394,67.12196,77.15795,27,162,"2015",930
"BART","2015-06-12",79.88702,58.46954,69.17828,19,163,"2015",455
"HARV","2015-06-12",81.28652,56.83424,69.06038,19,163,"2015",532
"UNDE","2015-06-12",75.73478,48.41546,62.07512,12,163,"2015",364
"ORNL","2015-06-12",84.95132,69.30824,77.12978,27,163,"2015",957
"BART","2015-06-13",79.87316,58.42616,69.14966,19,164,"2015",474
"HARV","2015-06-13",78.61244,59.92034,69.26639,19,164,"2015",551
"UNDE","2015-06-13",73.8617,51.50408,62.68289,13,164,"2015",377
"ORNL","2015-06-13",85.30736,68.67806,76.99271,27,164,"2015",984
"BART","2015-06-14",81.39884,53.81906,67.60895,18,165,"2015",492
"HARV","2015-06-14",79.71836,57.91424,68.8163,19,165,"2015",570
"UNDE","2015-06-14",68.31158,56.59106,62.45132,12,165,"2015",389
"ORNL","2015-06-14",88.31948,69.83996,79.07972,29,165,"2015",1013
"BART","2015-06-15",73.04198,53.24378,63.14288,13,166,"2015",505
"HARV","2015-06-15",71.213,53.52278,62.36789,12,166,"2015",582
"UNDE","2015-06-15",71.39876,53.18816,62.29346,12,166,"2015",401
"ORNL","2015-06-15",90.3812,69.28484,79.83302,30,166,"2015",1043
"BART","2015-06-16",67.45928,51.77948,59.61938,10,167,"2015",515
"HARV","2015-06-16",66.94628,51.65078,59.29853,9,167,"2015",591
"UNDE","2015-06-16",66.94196,44.81996,55.88096,6,167,"2015",407
"ORNL","2015-06-16",92.25068,70.56338,81.40703,31,167,"2015",1074
"BART","2015-06-17",77.76104,51.14624,64.45364,14,168,"2015",529
"HARV","2015-06-17",72.3398,55.43582,63.88781,14,168,"2015",605
"UNDE","2015-06-17",64.26536,50.19098,57.22817,7,168,"2015",414
"ORNL","2015-06-17",91.14116,69.46844,80.3048,30,168,"2015",1104
"BART","2015-06-18",77.91836,47.76152,62.83994,13,169,"2015",542
"HARV","2015-06-18",71.24756,51.19628,61.22192,11,169,"2015",616
"UNDE","2015-06-18",65.07068,53.02418,59.04743,9,169,"2015",423
"ORNL","2015-06-18",88.13588,71.4227,79.77929,30,169,"2015",1134
"BART","2015-06-19",72.49208,59.00972,65.7509,16,170,"2015",558
"HARV","2015-06-19",78.25838,57.68528,67.97183,18,170,"2015",634
"UNDE","2015-06-19",69.66212,40.30484,54.98348,5,170,"2015",428
"ORNL","2015-06-19",85.58942,65.705,75.64721,26,170,"2015",1160
"BART","2015-06-20",75.36344,39.61796,57.4907,7,171,"2015",565
"HARV","2015-06-20",71.09222,51.02186,61.05704,11,171,"2015",645
"UNDE","2015-06-20",66.56594,55.09382,60.82988,11,171,"2015",439
"ORNL","2015-06-20",83.75162,72.0491,77.90036,28,171,"2015",1188
