"siteID","date","dayMax","dayMin","dayMean","GDD","AGDD","dayOfYear","year","monthDay"
"UKFS","2017-02-13",49.43426,30.67934,40.0568,0,13,44,"2017","2017-02-13"
"ORNL","2017-02-13",63.73598,35.5649,49.65044,0,131,44,"2017","2017-02-13"
"CLBJ","2017-02-13",64.97888,57.35282,61.16585,11,11,44,"2017","2017-02-13"
"ABBY","2017-02-13",64.87628,25.54466,45.21047,0,0,44,"2017","2017-02-13"
"TOOL","2017-02-13",-6.84724000000001,-13.9963,-10.42177,0,0,44,"2017","2017-02-13"
"BART","2017-02-14",33.07208,17.11796,25.09502,0,0,45,"2017","2017-02-14"
"HARV","2017-02-14",33.6938,12.57854,23.13617,0,0,45,"2017","2017-02-14"
"SERC","2017-02-14",44.52782,23.97398,34.2509,0,30,45,"2017","2017-02-14"
"UNDE","2017-02-14",37.8716,22.87022,30.37091,0,0,45,"2017","2017-02-14"
"UKFS","2017-02-14",55.00364,32.3384,43.67102,0,13,45,"2017","2017-02-14"
"ORNL","2017-02-14",50.45666,35.56454,43.0106,0,131,45,"2017","2017-02-14"
"CLBJ","2017-02-14",58.18298,39.4565,48.81974,0,11,45,"2017","2017-02-14"
"ABBY","2017-02-14",56.43608,25.85768,41.14688,0,0,45,"2017","2017-02-14"
"TOOL","2017-02-14",-8.25862,-18.96214,-13.61038,0,0,45,"2017","2017-02-14"
"BART","2017-02-15",25.86506,17.17556,21.52031,0,0,46,"2017","2017-02-15"
"HARV","2017-02-15",40.3241,23.96714,32.14562,0,0,46,"2017","2017-02-15"
"SERC","2017-02-15",52.93256,30.21998,41.57627,0,30,46,"2017","2017-02-15"
"UNDE","2017-02-15",25.0673,13.71218,19.38974,0,0,46,"2017","2017-02-15"
"UKFS","2017-02-15",53.60324,27.36608,40.48466,0,13,46,"2017","2017-02-15"
"ORNL","2017-02-15",53.24666,39.05006,46.14836,0,131,46,"2017","2017-02-15"
"CLBJ","2017-02-15",60.66392,32.84618,46.75505,0,11,46,"2017","2017-02-15"
"TOOL","2017-02-15",-17.64004,-24.169,-20.90452,0,0,46,"2017","2017-02-15"
"BART","2017-02-16",29.4197,23.63162,26.52566,0,0,47,"2017","2017-02-16"
"HARV","2017-02-16",33.50012,25.40732,29.45372,0,0,47,"2017","2017-02-16"
"SERC","2017-02-16",40.69058,31.08758,35.88908,0,30,47,"2017","2017-02-16"
"UNDE","2017-02-16",28.37408,11.19992,19.787,0,0,47,"2017","2017-02-16"
"UKFS","2017-02-16",74.0615,37.91318,55.98734,6,19,47,"2017","2017-02-16"
"ORNL","2017-02-16",56.07158,30.47378,43.27268,0,131,47,"2017","2017-02-16"
"CLBJ","2017-02-16",71.34638,25.42658,48.38648,0,11,47,"2017","2017-02-16"
"ABBY","2017-02-16",47.3126,46.95962,47.13611,0,0,47,"2017","2017-02-16"
"TOOL","2017-02-16",-16.5658,-20.8876,-18.7267,0,0,47,"2017","2017-02-16"
"BART","2017-02-17",31.2233,19.6421,25.4327,0,0,48,"2017","2017-02-17"
"HARV","2017-02-17",36.62708,15.7613,26.19419,0,0,48,"2017","2017-02-17"
"SERC","2017-02-17",47.04602,21.80804,34.42703,0,30,48,"2017","2017-02-17"
"UNDE","2017-02-17",56.4971,19.49774,37.99742,0,0,48,"2017","2017-02-17"
"UKFS","2017-02-17",79.33442,43.5173,61.42586,11,30,48,"2017","2017-02-17"
"ORNL","2017-02-17",68.15876,38.3702,53.26448,3,134,48,"2017","2017-02-17"
"CLBJ","2017-02-17",77.14598,38.54696,57.84647,8,19,48,"2017","2017-02-17"
"TOOL","2017-02-17",-17.9266,-25.01986,-21.47323,0,0,48,"2017","2017-02-17"
"BART","2017-02-18",50.38286,22.38854,36.3857,0,0,49,"2017","2017-02-18"
"HARV","2017-02-18",48.32726,20.4908,34.40903,0,0,49,"2017","2017-02-18"
"SERC","2017-02-18",69.1466,26.93822,48.04241,0,30,49,"2017","2017-02-18"
"UNDE","2017-02-18",56.67548,32.78588,44.73068,0,0,49,"2017","2017-02-18"
"UKFS","2017-02-18",75.87554,41.01512,58.44533,8,38,49,"2017","2017-02-18"
"ORNL","2017-02-18",61.58372,45.2534,53.41856,3,137,49,"2017","2017-02-18"
"CLBJ","2017-02-18",80.42936,45.99014,63.20975,13,32,49,"2017","2017-02-18"
"TOOL","2017-02-18",7.64168,-23.24002,-7.79917,0,0,49,"2017","2017-02-18"
"BART","2017-02-19",56.12432,34.50794,45.31613,0,0,50,"2017","2017-02-19"
"HARV","2017-02-19",56.84054,37.94162,47.39108,0,0,50,"2017","2017-02-19"
"SERC","2017-02-19",70.52936,47.23862,58.88399,9,39,50,"2017","2017-02-19"
"UNDE","2017-02-19",55.52024,27.49766,41.50895,0,0,50,"2017","2017-02-19"
"UKFS","2017-02-19",74.32196,46.2866,60.30428,10,48,50,"2017","2017-02-19"
"ORNL","2017-02-19",66.77906,47.73128,57.25517,7,144,50,"2017","2017-02-19"
"CLBJ","2017-02-19",73.32368,48.3602,60.84194,11,43,50,"2017","2017-02-19"
"TOOL","2017-02-19",19.51664,3.13268,11.32466,0,0,50,"2017","2017-02-19"
"BART","2017-02-20",44.55554,28.92308,36.73931,0,0,51,"2017","2017-02-20"
"HARV","2017-02-20",47.17634,30.62462,38.90048,0,0,51,"2017","2017-02-20"
"SERC","2017-02-20",64.76702,38.51312,51.64007,2,41,51,"2017","2017-02-20"
"UNDE","2017-02-20",53.15378,37.76036,45.45707,0,0,51,"2017","2017-02-20"
"UKFS","2017-02-20",68.86076,57.68096,63.27086,13,61,51,"2017","2017-02-20"
"ORNL","2017-02-20",69.63836,43.49084,56.5646,7,151,51,"2017","2017-02-20"
"CLBJ","2017-02-20",71.50622,52.9754,62.24081,12,55,51,"2017","2017-02-20"
"TOOL","2017-02-20",15.61262,-14.4202,0.596209999999999,0,0,51,"2017","2017-02-20"
"BART","2017-02-21",45.06566,14.34236,29.70401,0,0,52,"2017","2017-02-21"
"HARV","2017-02-21",42.16712,19.67558,30.92135,0,0,52,"2017","2017-02-21"
"SERC","2017-02-21",54.07178,35.77694,44.92436,0,41,52,"2017","2017-02-21"
"UNDE","2017-02-21",53.29112,35.21696,44.25404,0,0,52,"2017","2017-02-21"
"UKFS","2017-02-21",72.9536,45.13928,59.04644,9,70,52,"2017","2017-02-21"
"ORNL","2017-02-21",71.11058,49.47368,60.29213,10,161,52,"2017","2017-02-21"
"CLBJ","2017-02-21",77.42066,41.1449,59.28278,9,64,52,"2017","2017-02-21"
"ABBY","2017-02-21",40.9667,38.85872,39.91271,0,0,52,"2017","2017-02-21"
"TOOL","2017-02-21",-12.03286,-18.6322,-15.33253,0,0,52,"2017","2017-02-21"
"BART","2017-02-22",54.75614,29.62976,42.19295,0,0,53,"2017","2017-02-22"
"HARV","2017-02-22",55.00652,32.2448,43.62566,0,0,53,"2017","2017-02-22"
"SERC","2017-02-22",57.17984,42.26378,49.72181,0,41,53,"2017","2017-02-22"
"UNDE","2017-02-22",50.2025,34.33442,42.26846,0,0,53,"2017","2017-02-22"
"UKFS","2017-02-22",81.61214,48.18416,64.89815,15,85,53,"2017","2017-02-22"
"ORNL","2017-02-22",62.1437,53.83814,57.99092,8,169,53,"2017","2017-02-22"
"CLBJ","2017-02-22",89.45222,33.80612,61.62917,12,76,53,"2017","2017-02-22"
"TOOL","2017-02-22",-8.9185,-18.71428,-13.81639,0,0,53,"2017","2017-02-22"
"BART","2017-02-23",64.57172,28.1003,46.33601,0,0,54,"2017","2017-02-23"
"HARV","2017-02-23",62.78738,36.62078,49.70408,0,0,54,"2017","2017-02-23"
"SERC","2017-02-23",78.69722,42.7487,60.72296,11,52,54,"2017","2017-02-23"
"UNDE","2017-02-23",40.29296,27.11984,33.7064,0,0,54,"2017","2017-02-23"
"UKFS","2017-02-23",73.19966,49.36748,61.28357,11,96,54,"2017","2017-02-23"
"ORNL","2017-02-23",73.97276,50.83286,62.40281,12,181,54,"2017","2017-02-23"
"CLBJ","2017-02-23",95.91332,41.28026,68.59679,19,95,54,"2017","2017-02-23"
"TOOL","2017-02-23",15.86264,-25.222,-4.67968,0,0,54,"2017","2017-02-23"
"BART","2017-02-24",63.19562,33.02762,48.11162,0,0,55,"2017","2017-02-24"
"HARV","2017-02-24",67.70732,45.2939,56.50061,7,7,55,"2017","2017-02-24"
"SERC","2017-02-24",75.04718,42.44378,58.74548,9,61,55,"2017","2017-02-24"
"UNDE","2017-02-24",24.413,15.71396,20.06348,0,0,55,"2017","2017-02-24"
"UKFS","2017-02-24",55.38974,28.56776,41.97875,0,96,55,"2017","2017-02-24"
"ORNL","2017-02-24",77.30996,55.67612,66.49304,16,197,55,"2017","2017-02-24"
"CLBJ","2017-02-24",89.83598,42.88586,66.36092,16,111,55,"2017","2017-02-24"
"TOOL","2017-02-24",26.34818,14.91818,20.63318,0,0,55,"2017","2017-02-24"
"BART","2017-02-25",58.88192,33.18008,46.031,0,0,56,"2017","2017-02-25"
"HARV","2017-02-25",66.23078,53.4938,59.86229,10,17,56,"2017","2017-02-25"
"SERC","2017-02-25",69.4481,47.42798,58.43804,8,69,56,"2017","2017-02-25"
"UNDE","2017-02-25",19.7717,12.13772,15.95471,0,0,56,"2017","2017-02-25"
"UKFS","2017-02-25",45.02912,18.16286,31.59599,0,96,56,"2017","2017-02-25"
"ORNL","2017-02-25",73.12964,48.11198,60.62081,11,208,56,"2017","2017-02-25"
"CLBJ","2017-02-25",56.56352,27.14468,41.8541,0,111,56,"2017","2017-02-25"
"TOOL","2017-02-25",21.96716,6.01646,13.99181,0,0,56,"2017","2017-02-25"
"BART","2017-02-26",55.47974,26.87198,41.17586,0,0,57,"2017","2017-02-26"
"HARV","2017-02-26",59.08856,28.35914,43.72385,0,17,57,"2017","2017-02-26"
"SERC","2017-02-26",54.34808,34.43468,44.39138,0,69,57,"2017","2017-02-26"
"UNDE","2017-02-26",28.6574,13.10882,20.88311,0,0,57,"2017","2017-02-26"
"ORNL","2017-02-26",53.53124,26.59802,40.06463,0,208,57,"2017","2017-02-26"
"CLBJ","2017-02-26",71.01806,28.20992,49.61399,0,111,57,"2017","2017-02-26"
"TOOL","2017-02-26",22.55558,16.39868,19.47713,0,0,57,"2017","2017-02-26"
"BART","2017-02-27",46.57244,18.30038,32.43641,0,0,58,"2017","2017-02-27"
"HARV","2017-02-27",49.8641,24.7757,37.3199,0,17,58,"2017","2017-02-27"
"SERC","2017-02-27",59.32166,26.62484,42.97325,0,69,58,"2017","2017-02-27"
"UNDE","2017-02-27",38.91092,-0.573879999999996,19.16852,0,0,58,"2017","2017-02-27"
"UKFS","2017-02-27",65.02694,42.6425,53.83472,4,100,58,"2017","2017-02-27"
"ORNL","2017-02-27",51.61676,38.4503,45.03353,0,208,58,"2017","2017-02-27"
"CLBJ","2017-02-27",80.72924,47.31242,64.02083,14,125,58,"2017","2017-02-27"
"ABBY","2017-02-27",35.9249,32.11412,34.01951,0,0,58,"2017","2017-02-27"
"TOOL","2017-02-27",19.51772,-17.2561,1.13081,0,0,58,"2017","2017-02-27"
"BART","2017-02-28",49.0523,28.90094,38.97662,0,0,59,"2017","2017-02-28"
"HARV","2017-02-28",57.54542,30.29288,43.91915,0,17,59,"2017","2017-02-28"
"SERC","2017-02-28",63.84992,41.14148,52.4957,2,71,59,"2017","2017-02-28"
"UNDE","2017-02-28",36.09032,29.47496,32.78264,0,0,59,"2017","2017-02-28"
"UKFS","2017-02-28",73.55678,55.93244,64.74461,15,115,59,"2017","2017-02-28"
"ORNL","2017-02-28",54.00392,44.58542,49.29467,0,208,59,"2017","2017-02-28"
"CLBJ","2017-02-28",78.98108,61.64888,70.31498,20,145,59,"2017","2017-02-28"
"ABBY","2017-02-28",43.78712,32.12888,37.958,0,0,59,"2017","2017-02-28"
"TOOL","2017-02-28",-17.09428,-28.49548,-22.79488,0,0,59,"2017","2017-02-28"
"BART","2017-03-01",48.86924,32.31122,40.59023,0,0,60,"2017","2017-03-01"
"HARV","2017-03-01",58.20314,45.88394,52.04354,2,19,60,"2017","2017-03-01"
"SERC","2017-03-01",79.95848,52.77632,66.3674,16,87,60,"2017","2017-03-01"
"UNDE","2017-03-01",30.43472,16.39112,23.41292,0,0,60,"2017","2017-03-01"
"UKFS","2017-03-01",69.59984,35.4587,52.52927,3,118,60,"2017","2017-03-01"
"ORNL","2017-03-01",66.27128,53.86928,60.07028,10,218,60,"2017","2017-03-01"
"CLBJ","2017-03-01",75.67718,44.56076,60.11897,10,155,60,"2017","2017-03-01"
"ABBY","2017-03-01",43.87766,32.95778,38.41772,0,0,60,"2017","2017-03-01"
"TOOL","2017-03-01",7.45952,-21.80902,-7.17475,0,0,60,"2017","2017-03-01"
"BART","2017-03-02",56.74586,21.17048,38.95817,0,0,61,"2017","2017-03-02"
"HARV","2017-03-02",57.93026,25.93004,41.93015,0,19,61,"2017","2017-03-02"
"SERC","2017-03-02",68.30924,44.34674,56.32799,6,93,61,"2017","2017-03-02"
"UNDE","2017-03-02",21.19046,7.67444,14.43245,0,0,61,"2017","2017-03-02"
"UKFS","2017-03-02",56.9741,27.66578,42.31994,0,118,61,"2017","2017-03-02"
"ORNL","2017-03-02",59.08352,33.60974,46.34663,0,218,61,"2017","2017-03-02"
"CLBJ","2017-03-02",70.48112,23.17172,46.82642,0,155,61,"2017","2017-03-02"
"ABBY","2017-03-02",47.32664,30.7517,39.03917,0,0,61,"2017","2017-03-02"
"TOOL","2017-03-02",0.93092,-21.95572,-10.5124,0,0,61,"2017","2017-03-02"
"BART","2017-03-03",25.6325,11.15438,18.39344,0,0,62,"2017","2017-03-03"
"HARV","2017-03-03",31.24796,16.40354,23.82575,0,19,62,"2017","2017-03-03"
"SERC","2017-03-03",45.7034,29.91704,37.81022,0,93,62,"2017","2017-03-03"
"UNDE","2017-03-03",20.31098,-1.45534000000001,9.42782,0,0,62,"2017","2017-03-03"
"UKFS","2017-03-03",60.6119,24.05588,42.33389,0,118,62,"2017","2017-03-03"
"ORNL","2017-03-03",52.32362,31.91378,42.1187,0,218,62,"2017","2017-03-03"
"CLBJ","2017-03-03",75.3971,27.4667,51.4319,1,156,62,"2017","2017-03-03"
"ABBY","2017-03-03",49.00604,39.3314,44.16872,0,0,62,"2017","2017-03-03"
"TOOL","2017-03-03",-4.84672,-16.39174,-10.61923,0,0,62,"2017","2017-03-03"
"BART","2017-03-04",19.66244,0.51296,10.0877,0,0,63,"2017","2017-03-04"
"HARV","2017-03-04",24.9197,3.87518,14.39744,0,19,63,"2017","2017-03-04"
"SERC","2017-03-04",44.87594,19.8851,32.38052,0,93,63,"2017","2017-03-04"
"UNDE","2017-03-04",32.90198,-1.28002,15.81098,0,0,63,"2017","2017-03-04"
"UKFS","2017-03-04",72.5216,48.00398,60.26279,10,128,63,"2017","2017-03-04"
"ORNL","2017-03-04",61.36286,28.17086,44.76686,0,218,63,"2017","2017-03-04"
"CLBJ","2017-03-04",64.9733,34.86038,49.91684,0,156,63,"2017","2017-03-04"
"ABBY","2017-03-04",44.55554,28.98302,36.76928,0,0,63,"2017","2017-03-04"
"TOOL","2017-03-04",-0.746319999999997,-12.80704,-6.77668,0,0,63,"2017","2017-03-04"
"BART","2017-03-05",22.95914,1.68638,12.32276,0,0,64,"2017","2017-03-05"
"HARV","2017-03-05",27.12632,1.8446,14.48546,0,19,64,"2017","2017-03-05"
"SERC","2017-03-05",43.12832,19.26266,31.19549,0,93,64,"2017","2017-03-05"
"UNDE","2017-03-05",40.802,24.18404,32.49302,0,0,64,"2017","2017-03-05"
"UKFS","2017-03-05",66.68492,52.71278,59.69885,10,138,64,"2017","2017-03-05"
"ORNL","2017-03-05",67.63532,37.75964,52.69748,3,221,64,"2017","2017-03-05"
"CLBJ","2017-03-05",60.74312,50.90558,55.82435,6,162,64,"2017","2017-03-05"
"ABBY","2017-03-05",42.81098,32.05778,37.43438,0,0,64,"2017","2017-03-05"
"TOOL","2017-03-05",-12.43948,-26.18482,-19.31215,0,0,64,"2017","2017-03-05"
"BART","2017-03-06",40.98794,4.56656,22.77725,0,0,65,"2017","2017-03-06"
"HARV","2017-03-06",41.58662,10.5251,26.05586,0,19,65,"2017","2017-03-06"
"SERC","2017-03-06",55.51124,22.96328,39.23726,0,93,65,"2017","2017-03-06"
"UNDE","2017-03-06",45.8978,37.04414,41.47097,0,0,65,"2017","2017-03-06"
"UKFS","2017-03-06",78.12428,54.84416,66.48422,16,154,65,"2017","2017-03-06"
"ORNL","2017-03-06",67.2179,51.25478,59.23634,9,230,65,"2017","2017-03-06"
"CLBJ","2017-03-06",85.58294,58.50572,72.04433,22,184,65,"2017","2017-03-06"
"ABBY","2017-03-06",37.62716,31.16696,34.39706,0,0,65,"2017","2017-03-06"
"TOOL","2017-03-06",-10.14772,-23.53396,-16.84084,0,0,65,"2017","2017-03-06"
"BART","2017-03-07",32.3825,24.62792,28.50521,0,0,66,"2017","2017-03-07"
"HARV","2017-03-07",42.17378,30.55838,36.36608,0,19,66,"2017","2017-03-07"
"SERC","2017-03-07",72.50288,43.24352,57.8732,8,101,66,"2017","2017-03-07"
"UNDE","2017-03-07",49.89236,33.83996,41.86616,0,0,66,"2017","2017-03-07"
"UKFS","2017-03-07",76.18352,34.81196,55.49774,5,159,66,"2017","2017-03-07"
"ORNL","2017-03-07",64.30424,55.61834,59.96129,10,240,66,"2017","2017-03-07"
"CLBJ","2017-03-07",79.10492,49.73702,64.42097,14,198,66,"2017","2017-03-07"
"ABBY","2017-03-07",41.40086,30.71912,36.05999,0,0,66,"2017","2017-03-07"
"TOOL","2017-03-07",-7.9573,-20.66332,-14.31031,0,0,66,"2017","2017-03-07"
"BART","2017-03-08",49.8983,29.87114,39.88472,0,0,67,"2017","2017-03-08"
"HARV","2017-03-08",53.6936,40.77122,47.23241,0,19,67,"2017","2017-03-08"
"SERC","2017-03-08",68.64278,48.27128,58.45703,8,109,67,"2017","2017-03-08"
"UNDE","2017-03-08",37.84532,32.19224,35.01878,0,0,67,"2017","2017-03-08"
"UKFS","2017-03-08",71.78612,37.57532,54.68072,5,164,67,"2017","2017-03-08"
"ORNL","2017-03-08",68.45756,40.87688,54.66722,5,245,67,"2017","2017-03-08"
"CLBJ","2017-03-08",79.70702,28.23116,53.96909,4,202,67,"2017","2017-03-08"
"ABBY","2017-03-08",44.87306,34.14506,39.50906,0,0,67,"2017","2017-03-08"
"TOOL","2017-03-08",1.62896,-12.46918,-5.42011,0,0,67,"2017","2017-03-08"
"BART","2017-03-09",43.18304,27.2642,35.22362,0,0,68,"2017","2017-03-09"
"HARV","2017-03-09",46.6709,34.88324,40.77707,0,19,68,"2017","2017-03-09"
"SERC","2017-03-09",76.62416,36.4856,56.55488,7,116,68,"2017","2017-03-09"
"UNDE","2017-03-09",25.75094,9.7997,17.77532,0,0,68,"2017","2017-03-09"
"UKFS","2017-03-09",71.24036,39.91874,55.57955,6,170,68,"2017","2017-03-09"
"ORNL","2017-03-09",72.8879,39.16508,56.02649,6,251,68,"2017","2017-03-09"
"CLBJ","2017-03-09",82.6313,49.36874,66.00002,16,218,68,"2017","2017-03-09"
"ABBY","2017-03-09",51.66302,36.88574,44.27438,0,0,68,"2017","2017-03-09"
"TOOL","2017-03-09",18.30938,-1.97104,8.16917,0,0,68,"2017","2017-03-09"
"BART","2017-03-10",30.6338,18.84074,24.73727,0,0,69,"2017","2017-03-10"
"HARV","2017-03-10",37.1399,25.44692,31.29341,0,19,69,"2017","2017-03-10"
"SERC","2017-03-10",66.5834,33.69398,50.13869,0,116,69,"2017","2017-03-10"
"UNDE","2017-03-10",20.7662,0.410359999999997,10.58828,0,0,69,"2017","2017-03-10"
"UKFS","2017-03-10",59.2187,25.3247,42.2717,0,170,69,"2017","2017-03-10"
"ORNL","2017-03-10",67.21034,47.1614,57.18587,7,258,69,"2017","2017-03-10"
"CLBJ","2017-03-10",77.54558,50.7794,64.16249,14,232,69,"2017","2017-03-10"
"ABBY","2017-03-10",57.4187,45.78188,51.60029,2,2,69,"2017","2017-03-10"
"TOOL","2017-03-10",21.11054,13.27046,17.1905,0,0,69,"2017","2017-03-10"
"BART","2017-03-11",22.25084,-7.50712,7.37186,0,0,70,"2017","2017-03-11"
"HARV","2017-03-11",24.95858,1.83506,13.39682,0,19,70,"2017","2017-03-11"
"SERC","2017-03-11",41.84348,23.57384,32.70866,0,116,70,"2017","2017-03-11"
"UNDE","2017-03-11",14.1521,1.68674,7.91942,0,0,70,"2017","2017-03-11"
"UKFS","2017-03-11",39.73082,25.87496,32.80289,0,170,70,"2017","2017-03-11"
"ORNL","2017-03-11",47.63516,32.79578,40.21547,0,258,70,"2017","2017-03-11"
"CLBJ","2017-03-11",74.5142,54.45248,64.48334,14,246,70,"2017","2017-03-11"
"ABBY","2017-03-11",55.5431,31.15868,43.35089,0,2,70,"2017","2017-03-11"
"TOOL","2017-03-11",20.71094,7.99898,14.35496,0,0,70,"2017","2017-03-11"
"BART","2017-03-12",14.45036,-0.918220000000005,6.76607,0,0,71,"2017","2017-03-12"
"HARV","2017-03-12",22.06706,1.8563,11.96168,0,19,71,"2017","2017-03-12"
"SERC","2017-03-12",44.19698,23.6597,33.92834,0,116,71,"2017","2017-03-12"
"UNDE","2017-03-12",18.56948,2.12954,10.34951,0,0,71,"2017","2017-03-12"
"UKFS","2017-03-12",41.68382,21.81992,31.75187,0,170,71,"2017","2017-03-12"
"ORNL","2017-03-12",54.23774,30.83522,42.53648,0,258,71,"2017","2017-03-12"
"CLBJ","2017-03-12",55.778,39.43202,47.60501,0,246,71,"2017","2017-03-12"
"ABBY","2017-03-12",61.34144,42.41102,51.87623,2,4,71,"2017","2017-03-12"
"TOOL","2017-03-12",16.00376,1.8797,8.94173,0,0,71,"2017","2017-03-12"
"BART","2017-03-13",30.53228,5.64152,18.0869,0,0,72,"2017","2017-03-13"
"HARV","2017-03-13",31.99262,6.39608,19.19435,0,19,72,"2017","2017-03-13"
"SERC","2017-03-13",42.96902,20.49476,31.73189,0,116,72,"2017","2017-03-13"
"UNDE","2017-03-13",19.37372,5.80334,12.58853,0,0,72,"2017","2017-03-13"
"UKFS","2017-03-13",42.36188,25.50686,33.93437,0,170,72,"2017","2017-03-13"
"ORNL","2017-03-13",52.63322,31.02404,41.82863,0,258,72,"2017","2017-03-13"
"CLBJ","2017-03-13",66.41492,42.062,54.23846,4,250,72,"2017","2017-03-13"
"ABBY","2017-03-13",60.36674,38.13458,49.25066,0,4,72,"2017","2017-03-13"
"TOOL","2017-03-13",7.061,-13.63252,-3.28576,0,0,72,"2017","2017-03-13"
"BART","2017-03-14",25.89098,10.98122,18.4361,0,0,73,"2017","2017-03-14"
"HARV","2017-03-14",27.34736,19.07456,23.21096,0,19,73,"2017","2017-03-14"
"SERC","2017-03-14",37.2443,29.35166,33.29798,0,116,73,"2017","2017-03-14"
"UNDE","2017-03-14",21.42518,-3.22636,9.09941,0,0,73,"2017","2017-03-14"
"UKFS","2017-03-14",31.79984,22.39682,27.09833,0,170,73,"2017","2017-03-14"
"ORNL","2017-03-14",41.2574,29.02244,35.13992,0,258,73,"2017","2017-03-14"
"CLBJ","2017-03-14",68.95832,26.8232,47.89076,0,250,73,"2017","2017-03-14"
"ABBY","2017-03-14",57.1622,46.89446,52.02833,2,6,73,"2017","2017-03-14"
"TOOL","2017-03-14",-8.94604,-21.0289,-14.98747,0,0,73,"2017","2017-03-14"
"BART","2017-03-15",28.11542,15.26342,21.68942,0,0,74,"2017","2017-03-15"
"HARV","2017-03-15",25.05038,9.91094,17.48066,0,19,74,"2017","2017-03-15"
"SERC","2017-03-15",33.01232,20.4611,26.73671,0,116,74,"2017","2017-03-15"
"UNDE","2017-03-15",29.759,1.53968,15.64934,0,0,74,"2017","2017-03-15"
"UKFS","2017-03-15",36.79538,19.157,27.97619,0,170,74,"2017","2017-03-15"
"ORNL","2017-03-15",37.93676,19.61294,28.77485,0,258,74,"2017","2017-03-15"
"CLBJ","2017-03-15",67.59338,34.18088,50.88713,1,251,74,"2017","2017-03-15"
"ABBY","2017-03-15",51.83492,47.97536,49.90514,0,6,74,"2017","2017-03-15"
"TOOL","2017-03-15",-10.23286,-18.74974,-14.4913,0,0,74,"2017","2017-03-15"
"BART","2017-03-16",25.01996,13.95752,19.48874,0,0,75,"2017","2017-03-16"
"HARV","2017-03-16",30.30332,12.0002,21.15176,0,19,75,"2017","2017-03-16"
"SERC","2017-03-16",43.90268,20.8193,32.36099,0,116,75,"2017","2017-03-16"
"UNDE","2017-03-16",40.49636,5.67014,23.08325,0,0,75,"2017","2017-03-16"
"UKFS","2017-03-16",73.01084,30.12026,51.56555,2,172,75,"2017","2017-03-16"
"ORNL","2017-03-16",50.03636,22.721,36.37868,0,258,75,"2017","2017-03-16"
"CLBJ","2017-03-16",74.43806,43.02212,58.73009,9,260,75,"2017","2017-03-16"
"ABBY","2017-03-16",53.2274,30.16616,41.69678,0,6,75,"2017","2017-03-16"
"TOOL","2017-03-16",-3.6283,-22.08622,-12.85726,0,0,75,"2017","2017-03-16"
"BART","2017-03-17",32.71028,15.0206,23.86544,0,0,76,"2017","2017-03-17"
"HARV","2017-03-17",38.1335,19.68548,28.90949,0,19,76,"2017","2017-03-17"
"SERC","2017-03-17",55.41602,21.31844,38.36723,0,116,76,"2017","2017-03-17"
"UNDE","2017-03-17",37.92704,26.49056,32.2088,0,0,76,"2017","2017-03-17"
"UKFS","2017-03-17",74.5448,55.70582,65.12531,15,187,76,"2017","2017-03-17"
"ORNL","2017-03-17",59.38466,33.37844,46.38155,0,258,76,"2017","2017-03-17"
"CLBJ","2017-03-17",86.87444,59.88452,73.37948,23,283,76,"2017","2017-03-17"
"ABBY","2017-03-17",52.18286,29.68772,40.93529,0,6,76,"2017","2017-03-17"
"TOOL","2017-03-17",0.311359999999997,-11.54524,-5.61694,0,0,76,"2017","2017-03-17"
"BART","2017-03-18",36.97106,2.82596,19.89851,0,0,77,"2017","2017-03-18"
"HARV","2017-03-18",39.90056,18.64508,29.27282,0,19,77,"2017","2017-03-18"
"SERC","2017-03-18",58.52534,39.21638,48.87086,0,116,77,"2017","2017-03-18"
"UNDE","2017-03-18",33.26342,23.86616,28.56479,0,0,77,"2017","2017-03-18"
"UKFS","2017-03-18",68.06624,36.30578,52.18601,2,189,77,"2017","2017-03-18"
"ORNL","2017-03-18",69.65546,50.28872,59.97209,10,268,77,"2017","2017-03-18"
"CLBJ","2017-03-18",90.5774,54.78278,72.68009,23,306,77,"2017","2017-03-18"
"ABBY","2017-03-18",54.6017,41.42462,48.01316,0,6,77,"2017","2017-03-18"
"TOOL","2017-03-18",1.41188,-13.0963,-5.84221,0,0,77,"2017","2017-03-18"
"BART","2017-03-19",40.8713,14.99648,27.93389,0,0,78,"2017","2017-03-19"
"HARV","2017-03-19",38.83964,24.58256,31.7111,0,19,78,"2017","2017-03-19"
"SERC","2017-03-19",52.484,32.86778,42.67589,0,116,78,"2017","2017-03-19"
"UNDE","2017-03-19",44.38598,19.48064,31.93331,0,0,78,"2017","2017-03-19"
"UKFS","2017-03-19",89.11724,50.02826,69.57275,20,209,78,"2017","2017-03-19"
"ORNL","2017-03-19",58.03844,37.28894,47.66369,0,268,78,"2017","2017-03-19"
"CLBJ","2017-03-19",91.6502,51.68264,71.66642,22,328,78,"2017","2017-03-19"
"ABBY","2017-03-19",58.86482,25.84958,42.3572,0,6,78,"2017","2017-03-19"
"TOOL","2017-03-19",6.86984,-6.44512,0.212359999999999,0,0,78,"2017","2017-03-19"
"BART","2017-03-20",50.08478,18.7655,34.42514,0,0,79,"2017","2017-03-20"
